passenger_id;passenger_gender;passenger_age;passenger_nationality;booking_datetime;sales_channel;payment_method;ticket_price;currency;ticket_price_usd_est;bags_total;bags_checked
bb8a3771-1bdd-42e1-b79a-af87adfd791e;Masculino;58;PE;17/08/2024 23:01;WEB;TRANSFERENCIA;62.55;USD;62.55;1;0
ba462437-dec8-4086-8b85-07c669e7f18e;F;12;PA;17/03/2024 21:11;AGENCIA;PAYPAL;40.42;USD;40.42;1;0
eb598813-1ee5-47ce-8b3e-5db73e60da88;M;32;CR;29/07/2025 10:37;CALL_CENTER;PAYPAL;142.08;USD;142.08;1;0
119ac7c3-85f3-4628-81f8-16340c0323ea;M;36;ES;28/01/2024 23:10;WEB;EFECTIVO;85.32;USD;85.32;1;0
592adb08-a821-4225-9652-61d0814224ea;F;13;CO;15/03/2024 08:11;AEROPUERTO;TARJETA;58.25;USD;58.25;2;1
e5c7c221-edbf-43ff-ac2f-d09442cc0bf7;M;37;ES;6/09/2024 06:38;APP;TARJETA;115.29;USD;115.29;1;0
b5fb617c-75e4-4701-a7de-8d608db92b63;M;28;PA;29/12/2023 06:53;AEROPUERTO;TRANSFERENCIA;45.6;MXN;2.64;2;1
09160f5b-298b-4003-bde1-ed7d2d37a4b0;M;40;CU;22/03/2024 17:06;APP;PUNTOS;279.66;USD;279.66;2;1
d1f8327c-4fd5-4097-86e5-0429d49853da;M;37;CU;26/09/2024 02:14;CALL_CENTER;EFECTIVO;60.54;USD;60.54;1;0
1f8ea55b-f6b4-4df8-9449-3a5f7c703c68;F;34;PA;17/02/2025 12:41;APP;TRANSFERENCIA;111.08;USD;111.08;2;1
5336f887-9177-4a5f-aaf0-d57f337f7f76;M;47;GT;10/05/2024 03:12;WEB;TRANSFERENCIA;83.82;USD;83.82;0;0
090912f5-a940-440a-affa-2b635b8dc04e;Masculino;11;SV;7/09/2024 23:04;AGENCIA;EFECTIVO;73.31;USD;73.31;2;1
622561fc-cf25-4be0-9263-b1133a75118b;F;40;MX;12/08/2025 22:11;AEROPUERTO;EFECTIVO;72,49;GTQ;9.28;0;0
d0617876-9fe2-4b8f-af8c-a784102c88db;M;30;US;12/06/2025 13:29;CALL_CENTER;EFECTIVO;53.06;USD;53.06;1;0
53c08bc6-4e87-47ed-8c81-5846c16f66df;Masculino;41;CU;1/03/2025 10:22;AGENCIA;TARJETA;87.63;USD;87.63;2;1
aafff871-c276-4992-999c-6dc0fcbf61d3;F;5;GT;2/06/2025 08:19;AGENCIA;TRANSFERENCIA;271,81;USD;271.81;1;0
58188eb5-8ade-4c72-b982-1b049c0685d8;M;46;CU;2/08/2025 08:18;APP;TARJETA;71.13;MXN;4.13;1;0
b8d24127-54ac-4306-947f-12bdff5e5779;M;56;;6/02/2024 22:50;CALL_CENTER;TRANSFERENCIA;127.78;USD;127.78;2;1
6f1687a7-d54f-4df0-950f-d69896a405db;F;38;CU;9/09/2025 07:10;AEROPUERTO;TARJETA;77,87;GTQ;9.97;1;0
f7bd5002-8a9c-4478-8443-837b3be35a4f;M;33;HN;8/11/2023 23:09;AEROPUERTO;PAYPAL;74.28;USD;74.28;1;0
29ce5b9c-69ea-45d8-b58b-c168bec95675;M;30;MX;23/10/2024 05:14;AGENCIA;TARJETA;132.41;USD;132.41;2;1
a1826675-2686-4efe-97dc-5152d0e10db1;M;21;CR;31/01/2024 04:55;WEB;PAYPAL;55.89;GTQ;7.15;2;1
d443ecf3-2cc7-4ed2-bbb7-d6812764251c;F;19;;14/08/2025 13:47;CALL_CENTER;PUNTOS;166.66;USD;166.66;3;2
804cae24-835f-4d28-b76a-23f41a027eed;M;40;US;08-26-2024 01:42 PM;CALL_CENTER;EFECTIVO;90.61;GTQ;11.6;0;0
0428661c-f6aa-4afb-ad82-273020562aa2;Masculino;20;PA;26/03/2024 11:17;;TARJETA;222.88;EUR;242.94;1;0
6d1dd21b-fccf-4c26-bf8c-db6cfb7784c0;F;32;GT;10-28-2023 10:44 AM;APP;PUNTOS;87.79;USD;87.79;0;0
5c7264c1-98ce-4988-b958-4b5a69a541e2;F;21;MX;13/01/2025 18:01;APP;TARJETA;86.15;USD;86.15;1;0
afb916d3-78dc-4d0f-93a1-24caa128e4ed;F;28;ES;24/11/2023 03:11;AGENCIA;PAYPAL;62.3;MXN;3.61;2;1
7a0a9f41-606e-43c6-9f91-38d2acafd304;M;43;GT;01-17-2024 01:40 AM;AEROPUERTO;TARJETA;47.55;GTQ;6.09;2;1
82416e27-3264-49d7-b4e4-3ef08e800f98;F;41;CU;14/04/2025 12:03;AEROPUERTO;EFECTIVO;103.5;GTQ;13.25;2;1
151126d3-fff3-4da1-b0b5-58bf5a371a91;M;22;PE;11-26-2023 12:09 PM;AGENCIA;TARJETA;61.12;GTQ;7.82;1;0
86726282-7234-4561-822d-5e40d327cc5e;F;31;GT;31/10/2024 10:09;AGENCIA;PUNTOS;197,78;USD;197.78;1;0
41619dff-abef-4169-9b21-469930bfe1e8;F;32;;27/05/2024 05:31;AEROPUERTO;TRANSFERENCIA;94.8;USD;94.8;2;1
79dc6778-acb5-4bea-9cc5-6326878bddc9;M;56;MX;26/08/2024 10:57;CALL_CENTER;TRANSFERENCIA;68.19;USD;68.19;0;0
bf854df8-da63-46e0-91a9-d2fd3c7f531e;M;11;GT;24/01/2025 02:25;APP;TRANSFERENCIA;108.75;GTQ;13.92;1;0
d37afa29-acd1-43e9-84f5-fd895ad31e59;F;55;CU;15/08/2024 00:48;CALL_CENTER;TRANSFERENCIA;93.45;GTQ;11.96;0;0
346c0496-464c-4e5a-9e98-ff90b26727fd;M;19;CU;5/05/2024 17:10;APP;TARJETA;77.99;GTQ;9.98;3;2
4cfb7b4b-3443-4557-bf5c-2cae9d1a55e0;F;19;US;08-13-2025 11:38 PM;AGENCIA;PAYPAL;102;USD;102;0;0
7fd5ffb4-20e3-4f53-85e0-fa0583129542;M;16;HN;30/08/2025 23:23;WEB;PUNTOS;73.33;USD;73.33;2;1
947e81f4-cf08-43a8-bc38-2769dce4655a;F;20;MX;01-29-2025 06:10 AM;AGENCIA;PUNTOS;85.15;USD;85.15;3;2
92a5cc15-9b9d-447b-aa60-0638d51c7cba;f;29;CU;24/06/2025 02:21;CALL_CENTER;TARJETA;86.65;MXN;5.03;2;1
189d148e-116f-456a-9be4-2927fe2ad635;F;34;GT;30/11/2024 05:45;AGENCIA;PAYPAL;57.67;USD;57.67;1;0
19811399-5f77-484b-8355-fd2f6c730482;F;42;CU;10/02/2024 01:21;AEROPUERTO;EFECTIVO;80.07;USD;80.07;1;0
f03d6959-91e2-4b76-87bc-c5b7c54e717c;M;21;CR;15/03/2025 16:59;CALL_CENTER;PAYPAL;178,45;EUR;194.51;1;0
f0f16603-d5bd-46aa-a07c-3603c3108102;f;40;CU;14/03/2025 06:14;AEROPUERTO;TRANSFERENCIA;77.2;USD;77.2;0;0
db5a6f6f-f9d4-493b-b72b-b40d500c0ea5;Masculino;;ES;18/03/2025 22:41;AGENCIA;PUNTOS;155,19;MXN;9;2;1
4c0c35c8-31a9-43cd-a0a2-b2fc1abc3ea8;F;32;MX;12/07/2025 02:59;AGENCIA;PUNTOS;91.98;USD;91.98;1;0
f731abfe-3cb5-4cb2-b9ef-5f33e222ea59;M;21;PE;15/09/2025 22:31;WEB;PAYPAL;77.36;USD;77.36;2;1
7817a402-b86d-4bfa-9ecd-f618924022bf;F;31;PA;15/09/2025 00:46;AGENCIA;TRANSFERENCIA;117.3;GTQ;15.01;0;0
f9ddd993-44a6-41f7-910d-2ceae34c8623;F;38;PA;22/05/2025 04:42;WEB;EFECTIVO;99.08;USD;99.08;1;0
19274cb4-1655-4aa8-81ff-f37fcdb31308;F;;CR;20/12/2024 12:09;APP;PAYPAL;53.32;MXN;3.09;1;0
976d9a95-1257-4d39-9c13-b2e7339c4085;M;21;US;20/12/2023 20:22;APP;TRANSFERENCIA;67,27;USD;67.27;1;0
54c94647-0005-4efb-9cda-c7febbdb657a;M;30;HN;07-20-2024 07:41 PM;AGENCIA;PUNTOS;117.66;USD;117.66;1;0
4adaef45-bb8f-4383-b09b-1375b0918e64;F;18;MX;04-21-2024 09:36 PM;APP;PUNTOS;97.02;USD;97.02;1;0
4bef3571-2c8b-46a7-9516-263bfe774571;M;46;HN;11/05/2025 00:29;AGENCIA;PAYPAL;278.69;GTQ;35.67;2;1
0fdc5685-c0b3-4d11-999d-e13f35c01931;M;39;MX;13/03/2024 18:54;WEB;TRANSFERENCIA;77.57;USD;77.57;1;0
9757c0e8-d2ae-4fb1-a6b9-faaabb5e8dd8;M;37;CU;06-29-2025 09:42 PM;WEB;PUNTOS;75.19;USD;75.19;2;1
ef3d455c-09ba-4670-bbdf-21d5bab2f0e1;F;42;CO;10/05/2024 01:10;WEB;TRANSFERENCIA;47.43;USD;47.43;0;0
16b96f6a-5b0e-4d37-9712-e9a1139bb432;M;29;GT;9/08/2025 19:56;APP;PAYPAL;198.79;GTQ;25.45;0;0
9abe56b3-7daf-410f-ab37-9b84a2926f29;M;40;CU;03-31-2024 10:55 PM;CALL_CENTER;TARJETA;137.35;USD;137.35;1;0
e6b1d750-2380-40a0-881b-1b39c01bac75;F;28;SV;9/02/2025 22:46;WEB;PAYPAL;136.7;USD;136.7;1;0
a9a7a901-d106-409a-8b0f-d7235d5caee4;X;25;PA;2/02/2024 04:29;APP;TRANSFERENCIA;129.67;USD;129.67;1;0
2a679ad1-994f-48e4-b67c-2a694fd8eb51;F;44;US;7/10/2024 20:52;WEB;PAYPAL;59.16;USD;59.16;2;1
b89f435c-28d3-46fa-be42-2691edb15ac2;M;37;GT;23/11/2025 16:22;WEB;TARJETA;80;USD;80;1;0
1c236f95-9792-4566-8d9a-3d6107fa2b3e;F;42;PA;05-22-2025 04:52 AM;AGENCIA;EFECTIVO;75,33;MXN;4.37;1;0
22ca6309-a1d0-42b7-b46e-cdbab2d8a603;F;30;CU;9/11/2023 16:26;WEB;PAYPAL;131.52;USD;131.52;1;0
862f210a-3551-4887-9f09-de9bcdd7cd56;F;32;GT;7/04/2024 02:33;CALL_CENTER;EFECTIVO;108,77;EUR;118.56;2;1
199fd427-5ae7-4ff4-905d-89fc6b55ebad;F;31;CO;20/12/2023 09:37;AEROPUERTO;PUNTOS;145.96;USD;145.96;1;0
b1ff2574-7cc5-4bd8-9e50-b370245fa281;X;25;HN;7/06/2025 16:02;WEB;EFECTIVO;65.7;GTQ;8.41;2;1
a26c2942-2803-4a5f-8e23-2ac8509f83c7;NoBinario;53;PE;3/01/2024 07:32;WEB;PAYPAL;94.1;USD;94.1;1;0
e0454388-5b20-472d-83a1-53a68ef49d6a;F;54;PA;5/05/2025 18:13;CALL_CENTER;EFECTIVO;111.29;USD;111.29;1;0
6f672b90-ebc5-4f20-9cbf-cbcbb26c3907;M;31;MX;25/06/2024 05:44;AGENCIA;PUNTOS;43.18;MXN;2.5;1;0
f45a71df-a686-456a-bcd0-713142d6888c;M;33;ES;12/11/2023 13:18;WEB;TARJETA;84.4;USD;84.4;0;0
3409e5a0-1b76-4ddc-9581-96532984638b;F;49;GT;01-16-2025 04:06 PM;AEROPUERTO;EFECTIVO;142.02;USD;142.02;2;1
d1ab4fe4-4134-4245-8a4c-a26b5d84e195;M;25;US;15/10/2025 16:38;CALL_CENTER;PAYPAL;107.81;MXN;6.25;1;0
a0c25895-8050-4927-a9e7-e6d4fd3f3a91;M;43;US;11/10/2024 14:04;CALL_CENTER;EFECTIVO;118.59;GTQ;15.18;1;0
42777b99-caeb-4feb-a4b7-38d9fbba12a4;M;40;ES;22/07/2024 05:46;APP;EFECTIVO;41.27;USD;41.27;1;0
111e67bb-7af3-4246-adc4-8bdf3f8853fa;M;31;PE;21/11/2024 06:23;AEROPUERTO;TARJETA;73.37;USD;73.37;2;1
d72fadf6-fa98-4f69-9245-2145208e14cb;M;31;PA;22/11/2023 22:31;CALL_CENTER;PUNTOS;114.78;USD;114.78;1;0
5c2645fe-e30e-4ee3-a4f3-6aaa5a3f3575;F;37;GT;17/01/2025 17:31;AGENCIA;PAYPAL;121.73;GTQ;15.58;1;0
3ee9a514-1b4c-4871-b46b-b5ae835c003b;M;38;HN;3/11/2025 23:03;AGENCIA;TRANSFERENCIA;51.71;GTQ;6.62;1;0
ff469163-3f9e-4d92-b44b-3068751a515a;F;1;US;29/12/2024 18:46;CALL_CENTER;PAYPAL;85.81;USD;85.81;2;1
7f1d0237-187a-4346-861f-8466e226fdcd;Masculino;31;GT;7/07/2024 20:04;AEROPUERTO;TRANSFERENCIA;78.11;GTQ;10;1;0
9b691c9d-5300-4dc8-8cf9-a20c4fbd571c;F;11;GT;16/03/2024 10:05;APP;TRANSFERENCIA;62.98;USD;62.98;2;1
cdd48cac-0ff1-4cae-8840-057697ccb863;F;31;CR;4/11/2025 23:48;AEROPUERTO;TRANSFERENCIA;102.83;GTQ;13.16;3;2
12fb8b9e-92a6-4fed-9e69-5aa876596227;F;36;;27/05/2024 16:03;WEB;PAYPAL;193.05;USD;193.05;0;0
a17e41ec-e78b-463f-a724-6ff2131ec903;M;20;PE;12/04/2024 23:55;WEB;TARJETA;110.87;USD;110.87;1;0
20d640f3-3db7-42f3-b8ae-49ba759e9f80;F;34;CR;02-15-2024 10:42 AM;CALL_CENTER;EFECTIVO;103,87;GTQ;13.3;1;0
6a6100e8-5bfe-40aa-8af7-6040a8ae9497;F;28;MX;03-22-2025 12:42 PM;APP;PUNTOS;118,52;USD;118.52;2;1
692fb523-d7eb-4a3b-8d6a-079b906fef38;F;37;CU;26/07/2025 16:10;CALL_CENTER;PUNTOS;64.21;USD;64.21;3;2
1ab95b8e-f342-47cb-85c0-fd5eb6b189b8;Masculino;33;ES;28/04/2025 20:37;AGENCIA;TARJETA;74.9;MXN;4.34;2;1
d7feeaed-c388-497b-bb04-a0a6028fa260;F;40;CO;09-26-2024 05:32 PM;WEB;PAYPAL;53,90;MXN;3.13;0;0
f463fe54-52c0-4e42-9346-39e8f0b15be2;M;33;SV;17/03/2025 21:15;AGENCIA;TRANSFERENCIA;93.54;USD;93.54;1;0
7226f5de-b13c-472c-a363-758250d63305;m;34;GT;17/12/2023 22:27;CALL_CENTER;TRANSFERENCIA;130.51;USD;130.51;1;0
75a96b8c-a917-46cd-84c8-f39f3a6c96b3;M;44;GT;18/10/2024 11:31;AEROPUERTO;PAYPAL;81.24;GTQ;10.4;1;0
bf23f12d-6736-4ee8-81cb-a12af8ab2b37;f;36;PA;27/06/2025 08:38;;PAYPAL;90.33;MXN;5.24;1;0
41833f5d-fd34-40d9-855a-482726471f64;F;39;HN;18/06/2024 19:33;AGENCIA;TRANSFERENCIA;42.99;MXN;2.49;1;0
5a20e9ef-f973-433d-ab2b-0e8af723da2c;F;30;ES;22/12/2023 19:10;AEROPUERTO;EFECTIVO;48.45;USD;48.45;1;0
a542d7c4-2fbd-4b69-a266-960a72b80456;M;50;MX;09-25-2025 07:07 AM;APP;TRANSFERENCIA;79.73;USD;79.73;2;1
47b4a64d-1ebb-4e6c-9d7b-a2575998198f;Masculino;31;CR;18/05/2024 03:56;WEB;PUNTOS;111.48;USD;111.48;2;1
d8453aa2-e39c-4a34-8427-faafcd947b05;F;39;PA;9/10/2025 20:24;APP;PUNTOS;54.87;USD;54.87;1;0
fe5a647d-d87b-46c6-a992-481ab2db3b43;F;33;CU;10/03/2023 07:52;AEROPUERTO;TARJETA;72,44;USD;72.44;0;0
e6a052bb-0de5-4849-b5e4-8d76cbdbdfdb;Masculino;11;ES;10-17-2024 02:37 PM;APP;TARJETA;63.97;USD;63.97;2;1
79e5f7b0-a825-485c-a235-d016bc95378e;masculino;31;CU;5/02/2025 02:30;WEB;TRANSFERENCIA;78.24;USD;78.24;1;0
ff43b765-511d-49e9-8d60-f3e35de864a9;M;14;GT;8/09/2025 06:17;CALL_CENTER;TARJETA;121.89;USD;121.89;0;0
c8766d98-1ff2-4ab3-81e1-3032b0e42592;M;32;CU;10/02/2024 10:41;AGENCIA;PUNTOS;82.53;EUR;89.96;1;0
58e71200-b34e-4e62-9a26-9261a8daedd7;F;39;GT;22/11/2024 17:18;APP;TARJETA;61.82;USD;61.82;0;0
31582a1d-5002-4087-9b6d-6ad7e084f684;M;39;GT;5/10/2024 08:57;CALL_CENTER;EFECTIVO;71.63;GTQ;9.17;1;0
444863d6-b5f0-432f-bd66-f4413dbbce11;Masculino;22;PA;11/08/2025 23:49;AGENCIA;TARJETA;219.01;USD;219.01;1;0
607fc39e-26e9-4e71-bfd1-24838fe22f06;M;53;HN;19/07/2025 09:24;AGENCIA;EFECTIVO;104.97;USD;104.97;1;0
8e45bbfa-6b94-4bff-96b6-8672aa0a97af;M;45;ES;20/02/2025 22:42;AEROPUERTO;PUNTOS;91.64;USD;91.64;0;0
beac3db3-f27d-4808-9e04-80164934f601;Femenino;13;CU;7/01/2024 19:35;APP;PUNTOS;137.21;USD;137.21;2;1
1420fa15-a170-4d9e-ac4d-477c5730e937;M;60;CO;02-23-2024 05:12 PM;AEROPUERTO;PUNTOS;139,77;GTQ;17.89;2;1
722c5e40-0809-4657-b18c-f5e3cfe44b2a;Femenino;29;MX;2/11/2025 08:42;APP;PUNTOS;54.37;USD;54.37;3;2
61842d43-dd4f-48d5-b935-f376feebe32c;X;20;SV;01-27-2025 04:09 AM;CALL_CENTER;TARJETA;45.18;USD;45.18;3;2
b60279f1-b61e-4469-84ea-4d1f80fe75ee;Masculino;32;US;27/06/2025 18:30;WEB;TARJETA;142.88;USD;142.88;0;0
a4296321-3eed-45d1-b2c8-5f36129eba33;F;32;SV;27/08/2025 19:49;AGENCIA;TARJETA;90.54;USD;90.54;1;0
1a93be1e-d04c-4292-b922-280ec6469a45;M;51;CO;9/03/2025 23:07;CALL_CENTER;TARJETA;70.71;EUR;77.07;1;0
5bb682cd-a335-4ef8-8310-2984fcf65d93;M;60;CO;9/09/2025 03:46;APP;TARJETA;163.57;USD;163.57;1;0
1ac28abd-dc7c-4d45-a404-9b0a5c718bf2;F;32;CR;15/03/2024 20:33;AGENCIA;TARJETA;66.54;USD;66.54;1;0
14a928a1-7d50-41d5-9bd0-b808651d91c5;F;43;PA;31/03/2025 11:15;AGENCIA;PUNTOS;72.12;USD;72.12;2;1
64e29971-a05b-4392-a5f7-33efba901915;M;18;CO;2/03/2024 10:35;CALL_CENTER;TARJETA;172,18;USD;172.18;1;0
1dcf7243-ec4a-4cf3-8b80-6800e3662333;F;49;ES;16/01/2025 22:57;APP;PAYPAL;86.01;EUR;93.75;1;0
36bacba5-08e6-49ef-a9bd-2460eb8f1ab2;M;17;SV;18/08/2024 01:37;AEROPUERTO;EFECTIVO;116.53;GTQ;14.92;0;0
495f41b5-2d71-4731-8dfc-677661f38e4b;F;35;PE;30/10/2024 12:57;AEROPUERTO;TRANSFERENCIA;68.38;USD;68.38;0;0
45a49dff-191f-4de8-ab73-0e3b6f6d61ae;M;29;CO;18/11/2024 05:00;APP;TARJETA;116.48;USD;116.48;2;1
902b06d1-30ab-4d35-a28d-f056cdae413a;F;43;GT;06-22-2025 06:07 AM;WEB;PUNTOS;131.94;USD;131.94;2;1
5547c070-aefe-49e9-ab10-bf6042ee170d;Masculino;21;PE;18/07/2024 08:01;AEROPUERTO;TRANSFERENCIA;72,23;GTQ;9.25;2;1
3d960778-b752-4a66-a37d-696bd552139b;F;43;CO;22/11/2023 06:13;AGENCIA;PAYPAL;95.28;MXN;5.53;1;0
2e69f6a3-56e1-4f15-848b-d47ed7b649ae;M;53;HN;20/10/2024 03:01;WEB;TARJETA;207.61;GTQ;26.57;1;0
50f88c33-fe07-44c1-ada0-e08eecc9a575;Femenino;58;ES;29/03/2024 08:54;AEROPUERTO;PUNTOS;132.84;USD;132.84;0;0
83578faa-8ab8-40c7-a714-a63095114d03;F;47;CU;31/08/2025 14:59;AEROPUERTO;TARJETA;160.01;USD;160.01;1;0
a1e878ae-00a0-413b-9095-29c0a5556559;M;34;PA;01-19-2024 01:27 PM;AEROPUERTO;PAYPAL;112.04;USD;112.04;1;0
8cedc525-fe80-4276-acc2-ba751fda0b7d;F;54;SV;16/06/2024 05:27;AGENCIA;TARJETA;105.13;GTQ;13.46;2;1
bec43b55-7a81-4006-9b9d-ea94a935f855;M;32;SV;2/12/2024 19:41;WEB;EFECTIVO;131.9;USD;131.9;1;0
be9dcbce-2a16-40a0-a50d-01c03f4d6784;m;5;GT;20/11/2024 06:31;WEB;PAYPAL;49.51;MXN;2.87;1;0
318977aa-8331-4e4b-b426-482c733954f5;M;42;ES;1/06/2024 05:04;APP;TRANSFERENCIA;81.85;MXN;4.75;1;0
a311c283-c40f-4fe2-997c-9a1acdc94a3d;M;41;CO;7/02/2025 06:19;AGENCIA;PUNTOS;83.31;USD;83.31;2;1
91ba5945-4430-4c05-aa53-884d434cf14d;Femenino;41;CR;03-28-2024 03:23 PM;AGENCIA;PUNTOS;61,25;USD;61.25;1;0
c10563b3-0bb1-4f37-b85a-edf13a8e7ee0;M;41;PE;18/04/2025 06:58;WEB;PUNTOS;115.36;EUR;125.74;1;0
1c9682bd-cb9f-45ca-b372-6d929eb26520;F;49;CR;5/03/2025 03:38;WEB;PUNTOS;222.48;USD;222.48;1;0
8561aa73-47bb-497d-bd9b-10f868dd6203;Femenino;37;HN;03-30-2024 04:39 AM;WEB;PUNTOS;121.03;EUR;131.92;0;0
3468b152-4e9f-4373-91a3-60ff088d2c48;M;14;US;2/11/2025 23:05;AEROPUERTO;TRANSFERENCIA;67.63;MXN;3.92;0;0
d1f517b0-054d-4410-8a0c-37d425a08814;F;31;ES;27/01/2025 07:05;AGENCIA;EFECTIVO;117.64;MXN;6.82;1;0
5e4d6800-5d5b-4b34-bb27-c4af52cc2c75;M;26;;3/07/2024 21:10;WEB;PAYPAL;107.63;USD;107.63;1;0
55dd5e62-7119-49e5-91d0-1bb7b855373e;M;33;SV;25/02/2024 13:28;WEB;TRANSFERENCIA;76.55;MXN;4.44;2;1
d6158cb7-2349-446d-92cd-6daf98f9b847;F;37;CR;20/06/2024 03:11;APP;EFECTIVO;71.03;EUR;77.42;1;0
13dfb9f9-87b5-4f0b-adb0-f329b1dee3ba;M;28;SV;22/01/2024 20:14;CALL_CENTER;TARJETA;44.85;USD;44.85;1;0
88946d42-3a96-4b90-825b-95989c83633d;F;30;GT;21/07/2025 01:43;AEROPUERTO;EFECTIVO;68.86;USD;68.86;0;0
99ff7ec2-c3db-4099-ae30-e819f5234620;F;27;CU;3/03/2024 10:33;WEB;TRANSFERENCIA;94.25;USD;94.25;2;1
52efba5c-78ab-4a7b-9464-04d1e18662eb;F;42;CU;7/10/2024 20:08;CALL_CENTER;PUNTOS;335.73;USD;335.73;3;2
8b441f3c-bb5a-4d70-ac42-1fa4e33b15e3;m;46;GT;16/05/2025 14:56;CALL_CENTER;EFECTIVO;99,63;GTQ;12.75;1;0
3089eecd-4868-4037-993b-5c447545e311;M;30;SV;10/05/2025 23:05;AGENCIA;PAYPAL;69.27;USD;69.27;2;1
6201036b-7044-42bc-94dd-d3b075dd28e7;M;38;ES;5/02/2024 00:36;AGENCIA;TARJETA;219.05;USD;219.05;1;0
6c64d0dc-9c13-4de8-a707-eb439fcfca66;f;52;ES;02-23-2024 11:28 AM;AGENCIA;PUNTOS;123.58;USD;123.58;2;1
446e8f82-b406-49dc-bd5f-176d9e5447a5;M;26;US;04-29-2025 01:55 AM;CALL_CENTER;PAYPAL;78.59;USD;78.59;2;1
cdb8d335-d700-4f20-a69f-1aa79a912794;m;42;HN;5/04/2025 00:37;APP;PUNTOS;118.37;EUR;129.02;0;0
7348f0e6-f90a-4b6b-866a-d09a9823d3b4;Masculino;46;CO;25/07/2025 22:32;AEROPUERTO;EFECTIVO;79.65;USD;79.65;0;0
a0bdb8be-7160-4ad8-9c64-323ac904feca;F;17;SV;3/12/2025 20:40;WEB;PAYPAL;57.42;MXN;3.33;1;0
bdc81904-cafc-413e-8b0e-3a1012cf5a50;F;37;GT;9/01/2024 12:13;CALL_CENTER;EFECTIVO;91.82;USD;91.82;2;1
448d3e52-d41d-4fa6-b826-990a9f1a1936;F;19;PA;19/07/2024 11:04;CALL_CENTER;TRANSFERENCIA;82.73;USD;82.73;2;1
3023a0e5-2916-4b58-bf7c-5239c637ac70;M;42;HN;7/06/2024 12:10;CALL_CENTER;PAYPAL;119.77;USD;119.77;1;0
b151b442-9159-4d52-a23e-c4fc25548bdd;M;48;HN;3/05/2024 07:53;AEROPUERTO;PUNTOS;71.37;EUR;77.79;0;0
7372094e-0534-4332-ae31-d44d44f77597;F;50;GT;05-23-2025 01:40 PM;CALL_CENTER;EFECTIVO;148,68;USD;148.68;1;0
0d115bc8-3573-4ddf-ac07-ebfe7b2b840e;F;20;PA;11/01/2024 04:09;APP;EFECTIVO;69.38;EUR;75.62;2;1
527a3cbd-af8c-4132-af10-55b4fdc6efc6;M;32;PE;12/02/2025 22:44;CALL_CENTER;PAYPAL;71.1;USD;71.1;0;0
41dd4f4c-6281-40cd-b8b8-f66499f3022a;F;31;GT;25/02/2024 02:52;APP;TRANSFERENCIA;91.55;GTQ;11.72;1;0
e4491755-1ea4-4a59-a752-836372795f06;M;31;MX;8/01/2025 19:00;APP;TARJETA;302.44;USD;302.44;2;1
c730bf5f-bdb9-4c8c-92dd-dc74e862cac3;F;11;PA;12/09/2024 00:36;WEB;EFECTIVO;93.42;MXN;5.42;0;0
7afaec2f-764b-4d38-87e9-028a9df00ce0;m;32;PE;1/05/2024 09:21;WEB;TRANSFERENCIA;143.11;MXN;8.3;1;0
4d135dac-acab-4bfa-ade3-240b7000d4fa;F;21;PA;10/06/2025 01:52;WEB;PUNTOS;43.25;MXN;2.51;2;1
5c7107e1-ec3a-46cb-b130-8bc445175d24;NoBinario;42;SV;12/12/2023 17:56;AEROPUERTO;TRANSFERENCIA;91.95;USD;91.95;2;1
4e4d6599-71df-4dd6-a7c2-9e3c34aa22bd;Masculino;20;PE;5/03/2025 23:13;CALL_CENTER;PUNTOS;64.37;USD;64.37;1;0
0858a57b-6911-466f-be0d-baf6d70fb516;F;53;PA;14/10/2023 05:03;APP;PAYPAL;133,61;GTQ;17.1;1;0
49650225-5f6d-4c99-b229-969ab379afb5;M;1;CR;2/10/2025 16:52;AEROPUERTO;EFECTIVO;93.66;MXN;5.43;0;0
36667c54-3fcc-412c-b816-f69fd6c9f507;F;55;HN;4/08/2025 09:59;APP;TARJETA;68,95;USD;68.95;1;0
634f4cd5-8e43-4be3-a9d4-123730a495ee;M;27;GT;3/06/2024 23:28;CALL_CENTER;PUNTOS;73.78;USD;73.78;1;0
6d012bd3-d7ef-4a3a-aa61-b73fb59845c1;F;19;GT;07-28-2024 10:31 AM;CALL_CENTER;PAYPAL;44.85;USD;44.85;2;1
3ee41125-b719-49be-bb7f-1a2317080f2f;M;47;MX;3/05/2025 06:21;AEROPUERTO;PUNTOS;42.73;EUR;46.58;2;1
48defbb4-b509-47e0-8e02-cf5e4cfe7748;F;37;US;12/02/2024 23:11;AEROPUERTO;TRANSFERENCIA;111.09;USD;111.09;2;1
7b60a5e8-48fb-423e-a198-d111866dd8f5;M;15;CR;01-16-2025 04:41 AM;CALL_CENTER;TARJETA;58.94;USD;58.94;2;1
865a63af-3871-4919-a88b-6a857c6b3894;F;49;HN;3/02/2025 05:11;AEROPUERTO;TRANSFERENCIA;372,97;USD;372.97;2;1
66fed134-e4b7-4c5c-bc9e-8795ae5199bc;F;25;CU;2/10/2024 22:35;AGENCIA;TARJETA;124.06;USD;124.06;2;1
0b52d0b5-2fe0-4afd-8476-f8d72d1d5b23;M;49;SV;11-17-2023 05:34 AM;CALL_CENTER;PAYPAL;89.49;USD;89.49;1;0
608bf1b8-1282-41a0-ad56-21addb00ac36;X;;PA;25/04/2025 03:07;WEB;PAYPAL;70.48;USD;70.48;1;0
